idTicket,idEmpresa,empresaNombre,idUsuario,fechaEmision,horaEmision,metodoPago,estacion,lineas,baseImponible,iva,total,moneda,tipoDocumento
T-3A016632E72D,EMP001,Transporte_01 S.L.,EMP001-U4,2025-04-02,13:40:47,Tarjeta de empresa,"{'id': '43', 'nombre': 'MOEVE', 'provincia': 'ALBACETE', 'municipio': 'ALBACETE', 'direccion': 'AUTOVIA A-30 KM. 239,4', 'lat': 39.060528, 'lon': -1.933056, 'grupo': 'MOEVE', 'nifEmpresa': 'A28003119'}","[{'producto': 'Gasolina 95 E5', 'litros': 48.3, 'precioUnitario': 1.517, 'importe': 73.27}]",60.55,12.72,73.27,EUR,Factura simplificada
T-E11BFDEA7E9D,EMP001,Transporte_01 S.L.,EMP001-U4,2025-03-24,02:21:47,Tarjeta de empresa,"{'id': '1400', 'nombre': 'REPSOL', 'provincia': 'BADAJOZ', 'municipio': 'LOBÓN', 'direccion': 'CR A-5, 369,8', 'lat': 38.840194, 'lon': -6.646389, 'grupo': 'REPSOL', 'nifEmpresa': 'A78374725'}","[{'producto': 'Gasolina 95 E5', 'litros': 46.13, 'precioUnitario': 1.507, 'importe': 69.52}]",57.45,12.07,69.52,EUR,Factura simplificada
T-7DB672CABFB8,EMP001,Transporte_01 S.L.,EMP001-U4,2025-03-01,18:33:31,Tarjeta de empresa,"{'id': '3005', 'nombre': 'CAMPSA', 'provincia': 'CÁDIZ', 'municipio': 'ALCALÁ DEL VALLE', 'direccion': 'CR CA-455, 0,8', 'lat': 36.894722, 'lon': -5.163833, 'grupo': 'CAMPSA', 'nifEmpresa': 'J21969373'}","[{'producto': 'Gasolina 95 E5', 'litros': 48.06, 'precioUnitario': 1.517, 'importe': 72.91}]",60.26,12.65,72.91,EUR,Factura simplificada
T-1CEB58BCAA64,EMP001,Transporte_01 S.L.,EMP001-U4,2025-05-25,00:57:07,Tarjeta de empresa,"{'id': '6601', 'nombre': 'REPSOL', 'provincia': 'MADRID', 'municipio': 'COLLADO VILLALBA', 'direccion': 'CR M-601 1,0 (M-601 km 1,00)', 'lat': 40.646167, 'lon': -4.006556, 'grupo': 'REPSOL', 'nifEmpresa': 'A78374725'}","[{'producto': 'Gasolina 95 E5', 'litros': 40.25, 'precioUnitario': 1.524, 'importe': 61.34}]",50.69,10.65,61.34,EUR,Factura simplificada
T-16F4754698D5,EMP001,Transporte_01 S.L.,EMP001-U4,2025-05-15,07:56:11,Tarjeta de empresa,"{'id': '899', 'nombre': 'REPSOL', 'provincia': 'ARABA/ÁLAVA', 'municipio': 'VITORIA-GASTEIZ', 'direccion': 'CALLE PORTAL DE CASTILLA, 32', 'lat': 42.842833, 'lon': -2.682278, 'grupo': 'REPSOL', 'nifEmpresa': 'A78374725'}","[{'producto': 'Gasolina 95 E5', 'litros': 43.34, 'precioUnitario': 1.522, 'importe': 65.96}]",54.51,11.45,65.96,EUR,Factura simplificada
T-FF4EB454FA97,EMP001,Transporte_01 S.L.,EMP001-U4,2025-03-10,15:45:17,Tarjeta de empresa,"{'id': '11180', 'nombre': 'BP PUERTO DE SAGUNTO', 'provincia': 'VALENCIA / VALÈNCIA', 'municipio': 'SAGUNTO/SAGUNT', 'direccion': 'AVENIDA PERIODISTA AZZATI, ', 'lat': 39.66825, 'lon': -0.224972, 'grupo': 'BP PUERTO DE SAGUNTO', 'nifEmpresa': 'Q4821759J'}","[{'producto': 'Gasolina 95 E5', 'litros': 35.2, 'precioUnitario': 1.499, 'importe': 52.76}]",43.6,9.16,52.76,EUR,Factura simplificada
T-C9892C3F6AE0,EMP001,Transporte_01 S.L.,EMP001-U4,2025-03-29,22:42:58,Efectivo,"{'id': '5923', 'nombre': 'EUROIL LA RECTA', 'provincia': 'JAÉN', 'municipio': 'ÚBEDA', 'direccion': 'N-322 km 151.800', 'lat': 38.031389, 'lon': -3.334167, 'grupo': 'EUROIL LA RECTA', 'nifEmpresa': 'N7436713G'}","[{'producto': 'Gasolina 95 E5', 'litros': 52.44, 'precioUnitario': 1.526, 'importe': 80.02}]",66.13,13.89,80.02,EUR,Factura simplificada
T-53EC96CA738A,EMP001,Transporte_01 S.L.,EMP001-U4,2025-07-08,01:36:05,Tarjeta de empresa,"{'id': '2439', 'nombre': 'CARREFOUR', 'provincia': 'BARCELONA', 'municipio': 'SANTA SUSANNA', 'direccion': 'POLIGONO POLÍGONO 1 DE LA RIERA , PARCELAS  FR6-FR7, S/N', 'lat': 41.635417, 'lon': 2.712333, 'grupo': 'CARREFOUR', 'nifEmpresa': 'C40640906'}","[{'producto': 'Gasolina 95 E5', 'litros': 34.97, 'precioUnitario': 1.495, 'importe': 52.28}]",43.21,9.07,52.28,EUR,Factura simplificada
T-38BD9FA614FB,EMP001,Transporte_01 S.L.,EMP001-U4,2025-05-14,19:15:20,Tarjeta de empresa,"{'id': '2862', 'nombre': 'GASOLINERA LOS IBORES', 'provincia': 'CÁCERES', 'municipio': 'BOHONAL DE IBOR', 'direccion': 'EX_118 NAVALMORAL-GUADALUPE km 51,32', 'lat': 39.785778, 'lon': -5.476694, 'grupo': 'GASOLINERA LOS IBORES', 'nifEmpresa': 'C39533948'}","[{'producto': 'Gasolina 95 E5', 'litros': 15.17, 'precioUnitario': 1.543, 'importe': 23.41}]",19.35,4.06,23.41,EUR,Factura simplificada
T-1891B36D87E4,EMP001,Transporte_01 S.L.,EMP001-U4,2025-05-29,14:23:35,Tarjeta de empresa,"{'id': '7318', 'nombre': 'MOEVE', 'provincia': 'MADRID', 'municipio': 'VILLAREJO DE SALVANÉS', 'direccion': 'AUTOVIA A-3 KM. 49,3', 'lat': 40.167722, 'lon': -3.285472, 'grupo': 'MOEVE', 'nifEmpresa': 'A28003119'}","[{'producto': 'Gasolina 95 E5', 'litros': 18.11, 'precioUnitario': 1.541, 'importe': 27.91}]",23.07,4.84,27.91,EUR,Factura simplificada
T-DC2E4C152E99,EMP001,Transporte_01 S.L.,EMP001-U4,2025-03-01,12:48:13,Tarjeta de empresa,"{'id': '1458', 'nombre': 'MERCOENERGY', 'provincia': 'BADAJOZ', 'municipio': 'PUEBLA DE LA CALZADA', 'direccion': 'AVENIDA ALCORNOQUE DEL, 91', 'lat': 38.89225, 'lon': -6.617889, 'grupo': 'MERCOENERGY', 'nifEmpresa': 'D04709523'}","[{'producto': 'Gasolina 95 E5', 'litros': 31.49, 'precioUnitario': 1.514, 'importe': 47.68}]",39.4,8.28,47.68,EUR,Factura simplificada
T-388A42A6AD04,EMP001,Transporte_01 S.L.,EMP001-U4,2025-01-12,19:39:56,Tarjeta de empresa,"{'id': '1364', 'nombre': 'DIDAYMAZ S.COOP.', 'provincia': 'BADAJOZ', 'municipio': 'DON BENITO', 'direccion': 'CAMINO CARRETERA CIRCUNVALACION, S/N', 'lat': 39.073222, 'lon': -5.751111, 'grupo': 'DIDAYMAZ S.COOP.', 'nifEmpresa': 'Y23285885'}","[{'producto': 'Gasolina 95 E5', 'litros': 45.14, 'precioUnitario': 1.496, 'importe': 67.53}]",55.81,11.72,67.53,EUR,Factura simplificada
T-33A4AFF6F846,EMP001,Transporte_01 S.L.,EMP001-U4,2025-05-15,11:43:16,Tarjeta de empresa,"{'id': '10855', 'nombre': 'REPSOL', 'provincia': 'VALENCIA / VALÈNCIA', 'municipio': 'CANALS', 'direccion': 'AVENIDA CORTES VALENCIANAS, S/N', 'lat': 38.959, 'lon': -0.588222, 'grupo': 'REPSOL', 'nifEmpresa': 'A78374725'}","[{'producto': 'Gasolina 95 E5', 'litros': 44.99, 'precioUnitario': 1.505, 'importe': 67.71}]",55.96,11.75,67.71,EUR,Factura simplificada
T-FC854D28049A,EMP001,Transporte_01 S.L.,EMP001-U4,2025-05-11,05:37:02,Tarjeta de empresa,"{'id': '6996', 'nombre': 'REPSOL', 'provincia': 'MADRID', 'municipio': 'MADRID', 'direccion': 'AVENIDA AVENIDA DE MORATALAZ, 21', 'lat': 40.407639, 'lon': -3.660583, 'grupo': 'REPSOL', 'nifEmpresa': 'A78374725'}","[{'producto': 'Gasolina 95 E5', 'litros': 36.7, 'precioUnitario': 1.54, 'importe': 56.52}]",46.71,9.81,56.52,EUR,Factura simplificada
T-7372A9EEE545,EMP001,Transporte_01 S.L.,EMP001-U4,2025-05-13,17:41:37,Tarjeta de empresa,"{'id': '6137', 'nombre': 'REPSOL', 'provincia': 'LLEIDA', 'municipio': 'ALPICAT', 'direccion': 'CARRETERA A-22 KM. 0', 'lat': 41.645917, 'lon': 0.566444, 'grupo': 'REPSOL', 'nifEmpresa': 'A78374725'}","[{'producto': 'Gasolina 95 E5', 'litros': 35.98, 'precioUnitario': 1.474, 'importe': 53.03}]",43.83,9.2,53.03,EUR,Factura simplificada
T-DD55524A7B1A,EMP001,Transporte_01 S.L.,EMP001-U4,2025-02-11,16:17:54,Tarjeta de empresa,"{'id': '10243', 'nombre': 'PETRONOR', 'provincia': 'TARRAGONA', 'municipio': 'ULLDECONA', 'direccion': 'CARRETERA T 331 KM. 17,50', 'lat': 40.587778, 'lon': 0.44275, 'grupo': 'PETRONOR', 'nifEmpresa': 'D71236855'}","[{'producto': 'Gasolina 95 E5', 'litros': 63.56, 'precioUnitario': 1.538, 'importe': 97.76}]",80.79,16.97,97.76,EUR,Factura simplificada
T-A931E3F4E6BF,EMP001,Transporte_01 S.L.,EMP001-U4,2025-01-27,00:07:38,Tarjeta de empresa,"{'id': '8103', 'nombre': 'REPSOL', 'provincia': 'MURCIA', 'municipio': 'TORRE-PACHECO', 'direccion': 'AVENIDA MARQUES DE ROZALEJO, S,/N,', 'lat': 37.783, 'lon': -0.872833, 'grupo': 'REPSOL', 'nifEmpresa': 'A78374725'}","[{'producto': 'Gasolina 95 E5', 'litros': 32.47, 'precioUnitario': 1.486, 'importe': 48.25}]",39.88,8.37,48.25,EUR,Factura simplificada
T-3A13F59C80CD,EMP001,Transporte_01 S.L.,EMP001-U4,2025-06-14,11:19:05,Tarjeta de empresa,"{'id': '9522', 'nombre': 'REPSOL', 'provincia': 'SEGOVIA', 'municipio': 'SEGOVIA', 'direccion': 'PASEO EZEQUIEL GONZALEZ, 28', 'lat': 40.946111, 'lon': -4.122944, 'grupo': 'REPSOL', 'nifEmpresa': 'A78374725'}","[{'producto': 'Gasolina 95 E5', 'litros': 34.24, 'precioUnitario': 1.516, 'importe': 51.91}]",42.9,9.01,51.91,EUR,Factura simplificada
T-192AD07AAD6A,EMP001,Transporte_01 S.L.,EMP001-U4,2025-04-19,23:24:41,Tarjeta de empresa,"{'id': '11443', 'nombre': 'REPSOL', 'provincia': 'VALLADOLID', 'municipio': 'VALLADOLID', 'direccion': 'CALLE PUENTE COLGANTE, 10', 'lat': 41.641111, 'lon': -4.734222, 'grupo': 'REPSOL', 'nifEmpresa': 'A78374725'}","[{'producto': 'Gasolina 95 E5', 'litros': 23.46, 'precioUnitario': 1.52, 'importe': 35.66}]",29.47,6.19,35.66,EUR,Factura simplificada
T-BF32538D9019,EMP001,Transporte_01 S.L.,EMP001-U4,2025-05-16,10:07:23,Tarjeta de empresa,"{'id': '11507', 'nombre': 'GASEXPRESS', 'provincia': 'VALLADOLID', 'municipio': 'ZARATÁN', 'direccion': 'AVENIDA GIJÓN, 37', 'lat': 41.660944, 'lon': -4.766556, 'grupo': 'GASEXPRESS', 'nifEmpresa': 'W1370985B'}","[{'producto': 'Gasolina 95 E5', 'litros': 38.62, 'precioUnitario': 1.521, 'importe': 58.74}]",48.55,10.19,58.74,EUR,Factura simplificada
T-CDF029A6C093,EMP001,Transporte_01 S.L.,EMP001-U4,2025-03-11,20:18:00,Tarjeta de empresa,"{'id': '1928', 'nombre': 'NUROIL', 'provincia': 'BARCELONA', 'municipio': 'CASTELLAR DEL VALLÈS', 'direccion': 'CARRER DE LA SEGARRA, 4', 'lat': 41.5975, 'lon': 2.090611, 'grupo': 'NUROIL', 'nifEmpresa': 'R7461200C'}","[{'producto': 'Gasolina 95 E5', 'litros': 44.57, 'precioUnitario': 1.534, 'importe': 68.37}]",56.5,11.87,68.37,EUR,Factura simplificada
T-2E3BC1075BF4,EMP001,Transporte_01 S.L.,EMP001-U4,2025-07-31,22:24:06,Tarjeta de empresa,"{'id': '2990', 'nombre': 'REPSOL', 'provincia': 'CÁCERES', 'municipio': 'VALDASTILLAS', 'direccion': 'CARRETERA N-110 KM. 382,400', 'lat': 40.136417, 'lon': -5.890833, 'grupo': 'REPSOL', 'nifEmpresa': 'A78374725'}","[{'producto': 'Gasolina 95 E5', 'litros': 28.96, 'precioUnitario': 1.505, 'importe': 43.58}]",36.02,7.56,43.58,EUR,Factura simplificada
T-FC5757D920D4,EMP001,Transporte_01 S.L.,EMP001-U4,2025-04-04,00:40:54,Efectivo,"{'id': '7379', 'nombre': 'GALP', 'provincia': 'MÁLAGA', 'municipio': 'BENALMÁDENA', 'direccion': 'CARRETERA N-340- SECTOR 97 KM. S/N', 'lat': 36.572361, 'lon': -4.590167, 'grupo': 'GALP', 'nifEmpresa': 'A28559573'}","[{'producto': 'Gasolina 95 E5', 'litros': 30.47, 'precioUnitario': 1.543, 'importe': 47.02}]",38.86,8.16,47.02,EUR,Factura simplificada
T-0FB3D901DCB9,EMP001,Transporte_01 S.L.,EMP001-U4,2025-03-06,01:01:31,Tarjeta de empresa,"{'id': '3285', 'nombre': 'E.S EL BARRIAL S.L', 'provincia': 'CÁDIZ', 'municipio': 'TREBUJENA', 'direccion': 'POLIGONO EL BARRIAL SECTOR 10 PARCELA 72, S/N', 'lat': 36.862389, 'lon': -6.172083, 'grupo': 'E.S EL BARRIAL S.L', 'nifEmpresa': 'X69261790'}","[{'producto': 'Gasolina 95 E5', 'litros': 55.93, 'precioUnitario': 1.502, 'importe': 84.01}]",69.43,14.58,84.01,EUR,Factura simplificada
T-E295321F6C5D,EMP001,Transporte_01 S.L.,EMP001-U4,2025-06-18,05:16:25,Efectivo,"{'id': '8648', 'nombre': 'REPSOL', 'provincia': 'PALMAS (LAS)', 'municipio': 'PALMAS DE GRAN CANARIA (LAS)', 'direccion': 'CARRETERA DE CHILE KM. 84', 'lat': 28.117083, 'lon': -15.45525, 'grupo': 'REPSOL', 'nifEmpresa': 'A78374725'}","[{'producto': 'Gasolina 95 E5', 'litros': 26.37, 'precioUnitario': 1.506, 'importe': 39.71}]",32.82,6.89,39.71,EUR,Factura simplificada
T-5E1D36E11347,EMP001,Transporte_01 S.L.,EMP001-U4,2025-05-18,21:30:12,Tarjeta de empresa,"{'id': '5810', 'nombre': 'CEPSA', 'provincia': 'JAÉN', 'municipio': 'JAÉN', 'direccion': 'CARRERA N323A, 32', 'lat': 37.823944, 'lon': -3.770917, 'grupo': 'CEPSA', 'nifEmpresa': 'A28003119'}","[{'producto': 'Gasolina 95 E5', 'litros': 30.97, 'precioUnitario': 1.502, 'importe': 46.52}]",38.45,8.07,46.52,EUR,Factura simplificada
T-7367FC334B3E,EMP001,Transporte_01 S.L.,EMP001-U4,2025-01-11,11:18:16,Efectivo,"{'id': '5351', 'nombre': 'E.S. LA RURAL', 'provincia': 'GUADALAJARA', 'municipio': 'CONDEMIOS DE ARRIBA', 'direccion': 'CALLE CARRETERA DE GALVEZ, 41', 'lat': 41.214361, 'lon': -3.127806, 'grupo': 'E.S. LA RURAL', 'nifEmpresa': 'W1585064G'}","[{'producto': 'Gasolina 95 E5', 'litros': 45.31, 'precioUnitario': 1.519, 'importe': 68.83}]",56.88,11.95,68.83,EUR,Factura simplificada
T-57C3830B0214,EMP001,Transporte_01 S.L.,EMP001-U4,2025-01-24,15:10:26,Tarjeta de empresa,"{'id': '5616', 'nombre': 'REPSOL', 'provincia': 'HUESCA', 'municipio': 'GRADO (EL)', 'direccion': 'CARRETERA A-138 KM. 9,10', 'lat': 42.140611, 'lon': 0.225944, 'grupo': 'REPSOL', 'nifEmpresa': 'A78374725'}","[{'producto': 'Gasolina 95 E5', 'litros': 64.28, 'precioUnitario': 1.526, 'importe': 98.09}]",81.07,17.02,98.09,EUR,Factura simplificada
T-2A454923A0CC,EMP001,Transporte_01 S.L.,EMP001-U4,2025-01-02,05:25:06,Tarjeta de empresa,"{'id': '4783', 'nombre': 'REPSOL', 'provincia': 'GIRONA', 'municipio': 'BESALÚ', 'direccion': 'CARRETERA N-260 KM. 63', 'lat': 42.202083, 'lon': 2.691889, 'grupo': 'REPSOL', 'nifEmpresa': 'A78374725'}","[{'producto': 'Gasolina 95 E5', 'litros': 27.52, 'precioUnitario': 1.551, 'importe': 42.68}]",35.27,7.41,42.68,EUR,Factura simplificada
T-34DCA3947B36,EMP001,Transporte_01 S.L.,EMP001-U4,2025-07-11,08:59:20,Tarjeta de empresa,"{'id': '2782', 'nombre': 'MOEVE', 'provincia': 'BURGOS', 'municipio': 'MELGAR DE FERNAMENTAL', 'direccion': 'CR N-120, 162', 'lat': 42.403056, 'lon': -4.238167, 'grupo': 'MOEVE', 'nifEmpresa': 'A28003119'}","[{'producto': 'Gasolina 95 E5', 'litros': 37.02, 'precioUnitario': 1.512, 'importe': 55.97}]",46.26,9.71,55.97,EUR,Factura simplificada
T-700BE1B87478,EMP001,Transporte_01 S.L.,EMP001-U4,2025-05-29,19:02:30,Tarjeta de empresa,"{'id': '1850', 'nombre': 'MEROIL', 'provincia': 'BARCELONA', 'municipio': 'BARCELONA', 'direccion': ""CARRETERA L'ARRABASSADA KM. 5"", 'lat': 41.430306, 'lon': 2.128889, 'grupo': 'MEROIL', 'nifEmpresa': 'A32931834'}","[{'producto': 'Gasolina 95 E5', 'litros': 64.42, 'precioUnitario': 1.51, 'importe': 97.27}]",80.39,16.88,97.27,EUR,Factura simplificada
T-C2F57D39DE85,EMP001,Transporte_01 S.L.,EMP001-U4,2025-06-23,14:10:11,Tarjeta de empresa,"{'id': '3641', 'nombre': 'CEPSA', 'provincia': 'CASTELLÓN / CASTELLÓ', 'municipio': 'VILLARREAL/VILA-REAL', 'direccion': 'VIVER-PTO BURRIANA km 65,3', 'lat': 39.943333, 'lon': -0.116528, 'grupo': 'CEPSA', 'nifEmpresa': 'A28003119'}","[{'producto': 'Gasolina 95 E5', 'litros': 61.4, 'precioUnitario': 1.526, 'importe': 93.7}]",77.44,16.26,93.7,EUR,Factura simplificada
T-7B43B21876C7,EMP001,Transporte_01 S.L.,EMP001-U4,2025-01-27,10:31:51,Tarjeta de empresa,"{'id': '8416', 'nombre': 'REPSOL', 'provincia': 'OURENSE', 'municipio': 'LOBEIRA', 'direccion': 'CR N-540 51,6', 'lat': 41.951694, 'lon': -8.029389, 'grupo': 'REPSOL', 'nifEmpresa': 'A78374725'}","[{'producto': 'Gasolina 95 E5', 'litros': 32.19, 'precioUnitario': 1.499, 'importe': 48.25}]",39.88,8.37,48.25,EUR,Factura simplificada
T-83B65956965C,EMP001,Transporte_01 S.L.,EMP001-U4,2025-06-08,00:07:57,Tarjeta de empresa,"{'id': '7409', 'nombre': 'AGLA', 'provincia': 'MÁLAGA', 'municipio': 'CASARABONELA', 'direccion': 'CTRA.A-357, (ZALEA-ARDALES) km 33,2', 'lat': 36.810472, 'lon': -4.7835, 'grupo': 'AGLA', 'nifEmpresa': 'N2284210H'}","[{'producto': 'Gasolina 95 E5', 'litros': 58.04, 'precioUnitario': 1.55, 'importe': 89.96}]",74.35,15.61,89.96,EUR,Factura simplificada
T-0DCB0845AA02,EMP001,Transporte_01 S.L.,EMP001-U4,2025-02-10,05:11:00,Tarjeta de empresa,"{'id': '8601', 'nombre': 'SHELL NUEVA ARUCAS', 'provincia': 'PALMAS (LAS)', 'municipio': 'ARUCAS', 'direccion': 'CALLE SUAREZ FRANCHY, 26', 'lat': 28.117889, 'lon': -15.524583, 'grupo': 'SHELL NUEVA ARUCAS', 'nifEmpresa': 'V95024022'}","[{'producto': 'Gasolina 95 E5', 'litros': 34.09, 'precioUnitario': 1.49, 'importe': 50.79}]",41.98,8.81,50.79,EUR,Factura simplificada
T-C125FEA02B99,EMP001,Transporte_01 S.L.,EMP001-U4,2025-07-13,01:04:47,Tarjeta de empresa,"{'id': '4172', 'nombre': 'GALP', 'provincia': 'CORUÑA (A)', 'municipio': 'AMES', 'direccion': 'SANTIAGO-NOIA km 7,51', 'lat': 42.864361, 'lon': -8.629167, 'grupo': 'GALP', 'nifEmpresa': 'A28559573'}","[{'producto': 'Gasolina 95 E5', 'litros': 44.57, 'precioUnitario': 1.49, 'importe': 66.41}]",54.88,11.53,66.41,EUR,Factura simplificada
T-8070B2513AD9,EMP001,Transporte_01 S.L.,EMP001-U4,2025-03-03,07:18:58,Tarjeta de empresa,"{'id': '9631', 'nombre': 'PETRONOR', 'provincia': 'SEVILLA', 'municipio': 'CANTILLANA', 'direccion': 'AVENIDA GRANADA, 3', 'lat': 37.615667, 'lon': -5.819833, 'grupo': 'PETRONOR', 'nifEmpresa': 'W8917839F'}","[{'producto': 'Gasolina 95 E5', 'litros': 46.46, 'precioUnitario': 1.525, 'importe': 70.85}]",58.55,12.3,70.85,EUR,Factura simplificada
T-551A937FC94C,EMP001,Transporte_01 S.L.,EMP001-U4,2025-03-16,08:29:14,Tarjeta de empresa,"{'id': '561', 'nombre': 'REPSOL', 'provincia': 'ALICANTE', 'municipio': 'SAN VICENTE DEL RASPEIG/SANT VICENT DEL RASPEIG', 'direccion': 'CARRETERA AGOST KM. 68', 'lat': 38.401417, 'lon': -0.534111, 'grupo': 'REPSOL', 'nifEmpresa': 'A78374725'}","[{'producto': 'Gasolina 95 E5', 'litros': 38.28, 'precioUnitario': 1.533, 'importe': 58.68}]",48.5,10.18,58.68,EUR,Factura simplificada
T-CF7357C3117E,EMP001,Transporte_01 S.L.,EMP001-U4,2025-01-16,11:48:39,Tarjeta de empresa,"{'id': '3735', 'nombre': 'REPSOL', 'provincia': 'CIUDAD REAL', 'municipio': 'CIUDAD REAL', 'direccion': 'CARRETERA N-430 KM. 304,42', 'lat': 38.9745, 'lon': -3.958361, 'grupo': 'REPSOL', 'nifEmpresa': 'A78374725'}","[{'producto': 'Gasolina 95 E5', 'litros': 50.67, 'precioUnitario': 1.507, 'importe': 76.36}]",63.11,13.25,76.36,EUR,Factura simplificada
T-5B76B1DA9646,EMP001,Transporte_01 S.L.,EMP001-U4,2025-06-08,18:30:59,Efectivo,"{'id': '6121', 'nombre': 'BONAREA', 'provincia': 'LLEIDA', 'municipio': 'ALCARRÀS', 'direccion': 'CTRA L-800 km 1.85', 'lat': 41.577667, 'lon': 0.516889, 'grupo': 'BONAREA', 'nifEmpresa': 'U76617711'}","[{'producto': 'Gasolina 95 E5', 'litros': 59.52, 'precioUnitario': 1.473, 'importe': 87.67}]",72.45,15.22,87.67,EUR,Factura simplificada
T-9EEF492928F1,EMP001,Transporte_01 S.L.,EMP001-U4,2025-06-08,05:24:07,Tarjeta de empresa,"{'id': '5664', 'nombre': 'REPSOL', 'provincia': 'HUESCA', 'municipio': 'SALLENT DE GÁLLEGO', 'direccion': 'CARRETERA A-136 KM. 94', 'lat': 42.773972, 'lon': -0.367806, 'grupo': 'REPSOL', 'nifEmpresa': 'A78374725'}","[{'producto': 'Gasolina 95 E5', 'litros': 47.87, 'precioUnitario': 1.542, 'importe': 73.82}]",61.01,12.81,73.82,EUR,Factura simplificada
T-959E72B589B3,EMP001,Transporte_01 S.L.,EMP001-U4,2025-05-20,16:58:14,Tarjeta de empresa,"{'id': '392', 'nombre': 'GALP', 'provincia': 'ALICANTE', 'municipio': 'ELCHE/ELX', 'direccion': 'Autovía del Mediterráneo (A-7) a Murcia', 'lat': 38.309528, 'lon': -0.605694, 'grupo': 'GALP', 'nifEmpresa': 'A28559573'}","[{'producto': 'Gasolina 95 E5', 'litros': 34.85, 'precioUnitario': 1.514, 'importe': 52.76}]",43.6,9.16,52.76,EUR,Factura simplificada
T-04210D10F0B0,EMP001,Transporte_01 S.L.,EMP001-U4,2025-03-31,22:55:03,Tarjeta de empresa,"{'id': '10189', 'nombre': 'CARBURANTS TOSSES ', 'provincia': 'TARRAGONA', 'municipio': ""SANT JAUME D'ENVEJA"", 'direccion': 'CARRETERA DIPUTACION KM. 2,45', 'lat': 40.690806, 'lon': 0.721694, 'grupo': 'CARBURANTS TOSSES ', 'nifEmpresa': 'A69847895'}","[{'producto': 'Gasolina 95 E5', 'litros': 55.13, 'precioUnitario': 1.515, 'importe': 83.52}]",69.02,14.5,83.52,EUR,Factura simplificada
T-3063CA4AA964,EMP001,Transporte_01 S.L.,EMP001-U5,2025-06-23,21:52:43,Tarjeta de empresa,"{'id': '8472', 'nombre': 'CEPSA- ANTELA E.S.', 'provincia': 'OURENSE', 'municipio': 'XINZO DE LIMIA', 'direccion': 'VÍA PISTA ENLACE AUTOVIA RIAS BAIXAS, S/N', 'lat': 42.077917, 'lon': -7.714583, 'grupo': 'CEPSA- ANTELA E.S.', 'nifEmpresa': 'D83673657'}","[{'producto': 'Gasóleo A', 'litros': 30.21, 'precioUnitario': 1.473, 'importe': 44.5}]",36.78,7.72,44.5,EUR,Factura simplificada
T-DF7D02DC40E7,EMP001,Transporte_01 S.L.,EMP001-U5,2025-03-30,16:46:20,Tarjeta de empresa,"{'id': '6374', 'nombre': 'GALP', 'provincia': 'LUGO', 'municipio': 'LUGO', 'direccion': 'CARRETERA LU-530 PK 1,800 CASTELO DE ARRIBA KM. 1,8', 'lat': 43.010639, 'lon': -7.537583, 'grupo': 'GALP', 'nifEmpresa': 'A28559573'}","[{'producto': 'Gasóleo A', 'litros': 25.45, 'precioUnitario': 1.457, 'importe': 37.08}]",30.64,6.44,37.08,EUR,Factura simplificada
T-432A24022017,EMP001,Transporte_01 S.L.,EMP001-U5,2025-06-03,08:28:07,Tarjeta de empresa,"{'id': '1271', 'nombre': 'SETTRAN', 'provincia': 'BADAJOZ', 'municipio': 'ALMENDRALEJO', 'direccion': 'CALLE CONSTRUCCION, SN', 'lat': 38.695361, 'lon': -6.408139, 'grupo': 'SETTRAN', 'nifEmpresa': 'A45271111'}","[{'producto': 'Gasóleo A', 'litros': 42.47, 'precioUnitario': 1.468, 'importe': 62.35}]",51.53,10.82,62.35,EUR,Factura simplificada
T-E55A2B4CCBD0,EMP001,Transporte_01 S.L.,EMP001-U5,2025-07-19,19:25:26,Tarjeta de empresa,"{'id': '4830', 'nombre': ""REPSOL L'ESCALA"", 'provincia': 'GIRONA', 'municipio': ""ESCALA (L')"", 'direccion': ""CALLE CLOSA D'EN LLOP, 2"", 'lat': 42.124972, 'lon': 3.123222, 'grupo': ""REPSOL L'ESCALA"", 'nifEmpresa': 'W2809885C'}","[{'producto': 'Gasóleo A', 'litros': 28.68, 'precioUnitario': 1.447, 'importe': 41.5}]",34.3,7.2,41.5,EUR,Factura simplificada
T-956F873EC25B,EMP001,Transporte_01 S.L.,EMP001-U5,2025-07-28,04:38:59,Tarjeta de empresa,"{'id': '8228', 'nombre': 'AN ENERGETICOS, S.L.', 'provincia': 'NAVARRA', 'municipio': 'CORTES', 'direccion': 'AVENIDA CARMEN BELLIDO, 52', 'lat': 41.926556, 'lon': -1.422056, 'grupo': 'AN ENERGETICOS, S.L.', 'nifEmpresa': 'Y04945192'}","[{'producto': 'Gasóleo A', 'litros': 54.32, 'precioUnitario': 1.426, 'importe': 77.46}]",64.02,13.44,77.46,EUR,Factura simplificada
