tipoDocumento,concesionaria,autopista,fechaHora,categoriaVehiculo,importe,ivaIncluido,formaPago,referencia,idEmpresa,empresaNombre,idUsuario,provincia,tramo,entrada,salida
Peaje,Estatal,AP-7,2025-01-16 06:15:41,B,"2,15 €",IVA incluido,Tarjeta crédito,PASO-FED54D8D,EMP003,Transporte_03 S.L.,EMP003-U21,BARCELONA,Marbella – San Pedro de Alcantara,Marbella,San Pedro de Alcantara
Peaje,Estatal,AP-61,2025-03-17 19:13:41,B,"2,15 €",IVA incluido,Tarjeta crédito,PASO-1CDF2605,EMP003,Transporte_03 S.L.,EMP003-U21,MADRID,Otero de Herreros – Hontoria,Otero de Herreros,Hontoria
Peaje,Estatal,AP-7,2025-06-15 19:00:19,B,"2,75 €",IVA incluido,Efectivo,PASO-E51998D8,EMP003,Transporte_03 S.L.,EMP003-U21,BARCELONA,758 San Miguel de Salinas-Torrevieja – 763 La Zenia Urbanizaciones,758 San Miguel de Salinas-Torrevieja,763 La Zenia Urbanizaciones
Peaje,Estatal,AP-68,2025-02-02 06:10:56,B,"20,80 €",IVA incluido,Tarjeta crédito,PASO-FD974237,EMP003,Transporte_03 S.L.,EMP003-U21,ZARAGOZA,Altube – Alfaro,Altube,Alfaro
Peaje,Estatal,AP-68,2025-06-22 09:45:49,B,"30,95 €",IVA incluido,Tarjeta crédito,PASO-A62DBC71,EMP003,Transporte_03 S.L.,EMP003-U21,ZARAGOZA,Ziorraga – Alagón pk 272,Ziorraga,Alagón pk 272
Peaje,Estatal,AP-9,2025-06-27 07:48:23,B,"4,35 €",IVA incluido,Tarjeta crédito,PASO-FF9BF191,EMP003,Transporte_03 S.L.,EMP003-U22,PONTEVEDRA,Santiago – Santiago,Santiago,Santiago
Peaje,Estatal,AP-7,2025-06-16 12:09:26,B,"2,75 €",IVA incluido,Tarjeta crédito,PASO-FB785334,EMP003,Transporte_03 S.L.,EMP003-U22,BARCELONA,730 Catral – 758 San Miguel de Salinas-Torrevieja,730 Catral,758 San Miguel de Salinas-Torrevieja
Peaje,Estatal,AP-61,2025-02-19 23:55:00,B,"2,15 €",IVA incluido,Tarjeta crédito,PASO-0D338CA7,EMP003,Transporte_03 S.L.,EMP003-U22,MADRID,Otero de Herreros – Segovia,Otero de Herreros,Segovia
Peaje,Estatal,AP-7,2025-07-14 06:51:49,B,"2,75 €",IVA incluido,Tarjeta crédito,PASO-46B292F3,EMP003,Transporte_03 S.L.,EMP003-U22,GIRONA,754 Carretera San Miguel Benijofar – 784 San Javier (Sur)-Acceso aeropuerto,754 Carretera San Miguel Benijofar,784 San Javier (Sur)-Acceso aeropuerto
Peaje,Estatal,AP-7,2025-02-08 13:05:17,B,"2,75 €",IVA incluido,Tarjeta crédito,PASO-6B1427F1,EMP003,Transporte_03 S.L.,EMP003-U22,VALENCIA / VALÈNCIA,754 Carretera San Miguel Benijofar – 777 El Mirador-Colonia Ruiz de Alda,754 Carretera San Miguel Benijofar,777 El Mirador-Colonia Ruiz de Alda
Peaje,Estatal,AP-7,2025-04-15 19:59:55,B,"2,15 €",IVA incluido,Tarjeta crédito,PASO-970CC8E1,EMP003,Transporte_03 S.L.,EMP003-U22,ALICANTE,San Pedro de Alcantara – Estepona,San Pedro de Alcantara,Estepona
Peaje,Estatal,AP-61,2025-03-17 16:01:24,B,"2,15 €",IVA incluido,Tarjeta crédito,PASO-DB6D5C55,EMP003,Transporte_03 S.L.,EMP003-U22,SEGOVIA,Otero de Herreros – Hontoria,Otero de Herreros,Hontoria
Peaje,Estatal,AP-7,2025-03-13 16:22:47,B,"2,75 €",IVA incluido,Tarjeta crédito,PASO-4FE63001,EMP003,Transporte_03 S.L.,EMP003-U22,GIRONA,Troncal de La Zenia – ,Troncal de La Zenia,
Peaje,Estatal,AP-68,2025-04-12 14:53:24,B,"4,35 €",IVA incluido,Tarjeta crédito,PASO-EDF149F8,EMP003,Transporte_03 S.L.,EMP003-U22,BIZKAIA,Zambrana – Cenicero,Zambrana,Cenicero
Peaje,Estatal,AP-7,2025-02-06 08:02:04,B,"7,10 €",IVA incluido,Tarjeta crédito,PASO-293AF10A,EMP003,Transporte_03 S.L.,EMP003-U22,ALICANTE,Calahonda – Estepona,Calahonda,Estepona
Peaje,Estatal,AP-61,2025-04-30 08:14:06,B,"0,70 €",IVA incluido,Tarjeta crédito,PASO-A7B0F323,EMP003,Transporte_03 S.L.,EMP003-U22,MADRID,Otero de Herreros – Ortigosa,Otero de Herreros,Ortigosa
Peaje,Estatal,AP-7,2025-03-30 04:54:20,B,"2,75 €",IVA incluido,Tarjeta crédito,PASO-7C2525A2,EMP003,Transporte_03 S.L.,EMP003-U22,BARCELONA,754 Carretera San Miguel Benijofar – 784 San Javier (Sur)-Acceso aeropuerto,754 Carretera San Miguel Benijofar,784 San Javier (Sur)-Acceso aeropuerto
Peaje,Estatal,AP-68,2025-02-07 16:49:06,B,"25,40 €",IVA incluido,Efectivo,PASO-BC96823B,EMP003,Transporte_03 S.L.,EMP003-U22,BIZKAIA,Llodio – Autop. Navarra,Llodio,Autop. Navarra
Peaje,Estatal,AP-7,2025-02-18 13:05:14,B,"2,75 €",IVA incluido,Tarjeta crédito,PASO-37437150,EMP003,Transporte_03 S.L.,EMP003-U22,CÁDIZ,763 La Zenia Urbanizaciones – 797 Torre del Negro,763 La Zenia Urbanizaciones,797 Torre del Negro
Peaje,Estatal,AP-61,2025-07-16 09:48:03,B,"2,95 €",IVA incluido,Tarjeta crédito,PASO-2E6CFD42,EMP003,Transporte_03 S.L.,EMP003-U22,SEGOVIA,San Rafael – El Hontoria,San Rafael,El Hontoria
Peaje,Estatal,AP-7,2025-05-18 14:58:13,B,"2,75 €",IVA incluido,Tarjeta crédito,PASO-FD6ADD31,EMP003,Transporte_03 S.L.,EMP003-U22,VALENCIA / VALÈNCIA,754 Carretera San Miguel Benijofar – 777 El Mirador-Colonia Ruiz de Alda,754 Carretera San Miguel Benijofar,777 El Mirador-Colonia Ruiz de Alda
Peaje,Estatal,AP-7,2025-07-15 15:53:05,B,"2,75 €",IVA incluido,Efectivo,PASO-251B830A,EMP003,Transporte_03 S.L.,EMP003-U22,GIRONA,Troncal de Los Montesinos – ,Troncal de Los Montesinos,
Peaje,Estatal,AP-7,2025-01-21 02:48:58,B,"2,75 €",IVA incluido,Tarjeta crédito,PASO-7117CB6A,EMP003,Transporte_03 S.L.,EMP003-U22,BARCELONA,758 San Miguel de Salinas-Torrevieja – 768 Campoamor-Urbanizaciones,758 San Miguel de Salinas-Torrevieja,768 Campoamor-Urbanizaciones
Peaje,Estatal,AP-7,2025-05-30 04:51:07,B,"5,50 €",IVA incluido,Tarjeta crédito,PASO-9BBF017D,EMP003,Transporte_03 S.L.,EMP003-U22,BARCELONA,743 Algorfa-Benijofar – 774 San Pedro del Pinatar (Norte),743 Algorfa-Benijofar,774 San Pedro del Pinatar (Norte)
Peaje,Estatal,AP-61,2025-01-06 11:26:52,B,"1,55 €",IVA incluido,Tarjeta crédito,PASO-E4805CEB,EMP003,Transporte_03 S.L.,EMP003-U22,MADRID,Ortigosa del Monte – Hontoria,Ortigosa del Monte,Hontoria
Peaje,Estatal,AP-7,2025-07-24 19:21:16,B,"2,75 €",IVA incluido,Tarjeta crédito,PASO-7F4C9D85,EMP003,Transporte_03 S.L.,EMP003-U22,ALICANTE,Troncal de La Zenia – ,Troncal de La Zenia,
Peaje,Estatal,AP-7,2025-02-28 20:03:22,B,"2,75 €",IVA incluido,Tarjeta crédito,PASO-249BF249,EMP003,Transporte_03 S.L.,EMP003-U22,CASTELLÓN / CASTELLÓ,763 La Zenia Urbanizaciones – 790 Los Alcazares (Centro)-Torre Pacheco,763 La Zenia Urbanizaciones,790 Los Alcazares (Centro)-Torre Pacheco
Peaje,Estatal,AP-7,2025-06-29 20:14:29,B,"2,75 €",IVA incluido,Tarjeta crédito,PASO-25964C4E,EMP003,Transporte_03 S.L.,EMP003-U22,MÁLAGA,758 San Miguel de Salinas-Torrevieja – 777 El Mirador-Colonia Ruiz de Alda,758 San Miguel de Salinas-Torrevieja,777 El Mirador-Colonia Ruiz de Alda
Peaje,Estatal,AP-7,2025-04-21 16:04:36,B,"2,75 €",IVA incluido,Tarjeta crédito,PASO-968C7CE5,EMP003,Transporte_03 S.L.,EMP003-U22,TARRAGONA,754 Carretera San Miguel Benijofar – 777 El Mirador-Colonia Ruiz de Alda,754 Carretera San Miguel Benijofar,777 El Mirador-Colonia Ruiz de Alda
Peaje,Estatal,AP-61,2025-01-25 00:05:00,B,"1,40 €",IVA incluido,Efectivo,PASO-71B70149,EMP003,Transporte_03 S.L.,EMP003-U22,MADRID,Conexión AP-6 (El Espinar) – Ortigosa,Conexión AP-6 (El Espinar),Ortigosa
Peaje,Estatal,AP-66,2025-07-15 07:57:08,B,"5,65 €",IVA incluido,Efectivo,PASO-7F43D400,EMP003,Transporte_03 S.L.,EMP003-U22,ASTURIAS,Campomanes – Oblanca,Campomanes,Oblanca
Peaje,Estatal,AP-7,2025-04-18 17:55:32,B,"5,50 €",IVA incluido,Tarjeta crédito,PASO-B8105AD6,EMP003,Transporte_03 S.L.,EMP003-U23,MÁLAGA,768 Campoamor-Urbanizaciones – 786 Los Alcazares (Norte),768 Campoamor-Urbanizaciones,786 Los Alcazares (Norte)
Peaje,Estatal,AP-7,2025-04-10 02:51:49,B,"2,75 €",IVA incluido,Tarjeta crédito,PASO-C1BAA4DB,EMP003,Transporte_03 S.L.,EMP003-U23,VALENCIA / VALÈNCIA,754 Carretera San Miguel Benijofar – 800 Los Beatos-El Algar,754 Carretera San Miguel Benijofar,800 Los Beatos-El Algar
Peaje,Estatal,AP-7,2025-03-28 05:55:33,B,"2,75 €",IVA incluido,Tarjeta crédito,PASO-63F7EC72,EMP003,Transporte_03 S.L.,EMP003-U23,BARCELONA,754 Carretera San Miguel Benijofar – 770 El Pilar de la Horadada (Norte),754 Carretera San Miguel Benijofar,770 El Pilar de la Horadada (Norte)
Peaje,Estatal,AP-7,2025-03-23 16:26:00,B,"2,75 €",IVA incluido,Tarjeta crédito,PASO-2D15B9F6,EMP003,Transporte_03 S.L.,EMP003-U23,MÁLAGA,763 La Zenia Urbanizaciones – 770 El Pilar de la Horadada,763 La Zenia Urbanizaciones,770 El Pilar de la Horadada
Peaje,Estatal,AP-7,2025-04-16 11:20:08,B,"2,75 €",IVA incluido,Tarjeta crédito,PASO-91387138,EMP003,Transporte_03 S.L.,EMP003-U23,ALICANTE,754 Carretera San Miguel Benijofar – 800 Los Beatos-El Algar,754 Carretera San Miguel Benijofar,800 Los Beatos-El Algar
Peaje,Estatal,AP-53,2025-06-26 19:45:36,B,"7,00 €",IVA incluido,Tarjeta crédito,PASO-484962D5,EMP003,Transporte_03 S.L.,EMP003-U23,PONTEVEDRA,Santiago – Lalín Centro,Santiago,Lalín Centro
Peaje,Estatal,AP-61,2025-02-20 05:55:08,B,"0,80 €",IVA incluido,Tarjeta crédito,PASO-21D346A8,EMP003,Transporte_03 S.L.,EMP003-U23,MADRID,Conexión AP-6 (El Espinar) – Otero de H.,Conexión AP-6 (El Espinar),Otero de H.
Peaje,Estatal,AP-7,2025-01-18 16:42:07,B,"2,75 €",IVA incluido,Tarjeta crédito,PASO-A604FB81,EMP003,Transporte_03 S.L.,EMP003-U23,ALICANTE,763 La Zenia Urbanizaciones – 775 Los Tárragas,763 La Zenia Urbanizaciones,775 Los Tárragas
Peaje,Estatal,AP-7,2025-04-01 13:03:56,B,"2,75 €",IVA incluido,Tarjeta crédito,PASO-335774B8,EMP003,Transporte_03 S.L.,EMP003-U23,GIRONA,754 Carretera San Miguel Benijofar – 786 Los Alcazares (Norte),754 Carretera San Miguel Benijofar,786 Los Alcazares (Norte)
Peaje,Estatal,AP-61,2025-04-02 22:15:21,B,"2,85 €",IVA incluido,Tarjeta crédito,PASO-F267D3FE,EMP003,Transporte_03 S.L.,EMP003-U23,MADRID,Conexión AP-6 (El Espinar) – Hontoria,Conexión AP-6 (El Espinar),Hontoria
Peaje,Estatal,AP-61,2025-02-18 10:23:46,B,"0,80 €",IVA incluido,Tarjeta crédito,PASO-8B9EF818,EMP003,Transporte_03 S.L.,EMP003-U23,SEGOVIA,Conexión AP-6 (El Espinar) – Otero de Herreros,Conexión AP-6 (El Espinar),Otero de Herreros
Peaje,Estatal,AP-61,2025-01-24 23:55:00,B,"2,95 €",IVA incluido,Efectivo,PASO-FBAE9B76,EMP003,Transporte_03 S.L.,EMP003-U23,MADRID,San Rafael – Segovia,San Rafael,Segovia
Peaje,Estatal,AP-68,2025-05-19 20:31:25,B,"15,85 €",IVA incluido,Tarjeta crédito,PASO-79370A42,EMP003,Transporte_03 S.L.,EMP003-U23,BIZKAIA,Lodosa – Zaragoza,Lodosa,Zaragoza
Peaje,Estatal,AP-7,2025-02-09 05:58:40,B,"2,75 €",IVA incluido,Tarjeta crédito,PASO-D636ABE1,EMP003,Transporte_03 S.L.,EMP003-U23,VALENCIA / VALÈNCIA,758 San Miguel de Salinas-Torrevieja – 777 El Mirador-Colonia Ruiz de Alda,758 San Miguel de Salinas-Torrevieja,777 El Mirador-Colonia Ruiz de Alda
Peaje,Estatal,AP-7,2025-04-11 03:04:54,B,"5,50 €",IVA incluido,Efectivo,PASO-0CA4AB0A,EMP003,Transporte_03 S.L.,EMP003-U23,CASTELLÓN / CASTELLÓ,768 Campoamor-Urbanizaciones – 786 Los Alcazares (Norte),768 Campoamor-Urbanizaciones,786 Los Alcazares (Norte)
Peaje,Estatal,AP-68,2025-03-01 12:46:46,B,"16,10 €",IVA incluido,Tarjeta crédito,PASO-781A716B,EMP003,Transporte_03 S.L.,EMP003-U23,ZARAGOZA,Recajo – Alagón pk 272,Recajo,Alagón pk 272
Peaje,Estatal,AP-7,2025-06-25 10:38:36,B,"2,75 €",IVA incluido,Tarjeta crédito,PASO-2B073510,EMP003,Transporte_03 S.L.,EMP003-U23,VALENCIA / VALÈNCIA,763 La Zenia Urbanizaciones – 768 Campoamor-Urbanizaciones,763 La Zenia Urbanizaciones,768 Campoamor-Urbanizaciones
Peaje,Estatal,AP-7,2025-07-20 23:55:00,B,"2,75 €",IVA incluido,Tarjeta crédito,PASO-90EFC946,EMP003,Transporte_03 S.L.,EMP003-U23,BARCELONA,754 Carretera San Miguel Benijofar – 775 Los Tárragas,754 Carretera San Miguel Benijofar,775 Los Tárragas
Peaje,Estatal,AP-7,2025-06-14 08:42:22,B,"2,75 €",IVA incluido,Tarjeta crédito,PASO-CDBF6A03,EMP003,Transporte_03 S.L.,EMP003-U23,MÁLAGA,754 Carretera San Miguel Benijofar – 797 Torre del Negro,754 Carretera San Miguel Benijofar,797 Torre del Negro
Peaje,Estatal,AP-7,2025-04-07 02:15:49,B,"5,50 €",IVA incluido,Tarjeta crédito,PASO-7BDC1C27,EMP003,Transporte_03 S.L.,EMP003-U23,MÁLAGA,733 Catral-Albatera – 763 La Zenia Urbanizaciones,733 Catral-Albatera,763 La Zenia Urbanizaciones
Peaje,Estatal,AP-7,2025-05-02 02:18:10,B,"1,15 €",IVA incluido,Tarjeta crédito,PASO-266D7BF4,EMP003,Transporte_03 S.L.,EMP003-U23,VALENCIA / VALÈNCIA,Manilva – Guadiaro,Manilva,Guadiaro
Peaje,Estatal,AP-7,2025-02-15 14:50:59,B,"2,75 €",IVA incluido,Tarjeta crédito,PASO-9888F635,EMP003,Transporte_03 S.L.,EMP003-U23,MÁLAGA,754 Carretera San Miguel Benijofar – 786 Los Alcazares (Norte),754 Carretera San Miguel Benijofar,786 Los Alcazares (Norte)
Peaje,Estatal,AP-7,2025-05-25 08:45:59,B,"2,75 €",IVA incluido,Tarjeta crédito,PASO-1C03EB5C,EMP003,Transporte_03 S.L.,EMP003-U23,ALICANTE,Troncal de Los Montesinos – ,Troncal de Los Montesinos,
Peaje,Estatal,AP-7,2025-03-17 22:21:52,B,"2,75 €",IVA incluido,Tarjeta crédito,PASO-6BD2DC86,EMP003,Transporte_03 S.L.,EMP003-U23,ALICANTE,758 San Miguel de Salinas-Torrevieja – 780 San Javier (Norte)-Sucina,758 San Miguel de Salinas-Torrevieja,780 San Javier (Norte)-Sucina
Peaje,Estatal,AP-7,2025-02-04 12:37:56,B,"3,70 €",IVA incluido,Efectivo,PASO-C3D1D039,EMP003,Transporte_03 S.L.,EMP003-U23,MÁLAGA,Marbella – Estepona,Marbella,Estepona
Peaje,Estatal,AP-7,2025-01-31 20:19:30,B,"2,75 €",IVA incluido,Tarjeta crédito,PASO-78E501EA,EMP003,Transporte_03 S.L.,EMP003-U24,VALENCIA / VALÈNCIA,784 San Javier (Sur)-Acceso aeropuerto – 786 Los Alcazares (Norte),784 San Javier (Sur)-Acceso aeropuerto,786 Los Alcazares (Norte)
Peaje,Estatal,AP-68,2025-06-13 18:32:01,B,"5,95 €",IVA incluido,Tarjeta crédito,PASO-D37F2D94,EMP003,Transporte_03 S.L.,EMP003-U24,ZARAGOZA,Gallur – Zaragoza,Gallur,Zaragoza
Peaje,Estatal,AP-61,2025-03-21 14:07:20,B,"2,95 €",IVA incluido,Tarjeta crédito,PASO-90D0003D,EMP003,Transporte_03 S.L.,EMP003-U24,MADRID,San Rafael – El Hontoria,San Rafael,El Hontoria
Peaje,Estatal,AP-7,2025-07-29 10:06:35,B,"2,75 €",IVA incluido,Efectivo,PASO-F74C847C,EMP003,Transporte_03 S.L.,EMP003-U24,MÁLAGA,754 Carretera San Miguel Benijofar – 763 La Zenia Urbanizaciones,754 Carretera San Miguel Benijofar,763 La Zenia Urbanizaciones
Peaje,Estatal,AP-7,2025-02-28 04:52:04,B,"2,75 €",IVA incluido,Tarjeta crédito,PASO-25F3E636,EMP003,Transporte_03 S.L.,EMP003-U24,VALENCIA / VALÈNCIA,754 Carretera San Miguel Benijofar – 786 Los Alcazares (Norte),754 Carretera San Miguel Benijofar,786 Los Alcazares (Norte)
Peaje,Estatal,AP-7,2025-06-15 14:45:00,B,"5,50 €",IVA incluido,Tarjeta crédito,PASO-7878C72F,EMP003,Transporte_03 S.L.,EMP003-U24,GIRONA,743 Algorfa-Benijofar – 774 San Pedro del Pinatar (Norte),743 Algorfa-Benijofar,774 San Pedro del Pinatar (Norte)
Peaje,Estatal,AP-68,2025-02-09 18:59:24,B,"11,20 €",IVA incluido,Tarjeta crédito,PASO-5472FCFF,EMP003,Transporte_03 S.L.,EMP003-U24,BIZKAIA,Autop. Navarra – Zaragoza,Autop. Navarra,Zaragoza
Peaje,Estatal,AP-68,2025-04-30 16:28:22,B,"11,30 €",IVA incluido,Tarjeta crédito,PASO-E42A43FC,EMP003,Transporte_03 S.L.,EMP003-U24,BIZKAIA,Zambrana – Calahorra,Zambrana,Calahorra
Peaje,Estatal,AP-7,2025-03-25 06:22:02,B,"2,75 €",IVA incluido,Tarjeta crédito,PASO-0F76D771,EMP003,Transporte_03 S.L.,EMP003-U24,TARRAGONA,763 La Zenia Urbanizaciones – 782 Balsicas,763 La Zenia Urbanizaciones,782 Balsicas
Peaje,Estatal,AP-7,2025-04-26 11:34:46,B,"2,75 €",IVA incluido,Tarjeta crédito,PASO-A6452949,EMP003,Transporte_03 S.L.,EMP003-U24,GIRONA,758 San Miguel de Salinas-Torrevieja – 780 San Javier (Norte)-Sucina,758 San Miguel de Salinas-Torrevieja,780 San Javier (Norte)-Sucina
Peaje,Estatal,AP-7,2025-06-04 05:51:59,B,"2,75 €",IVA incluido,Tarjeta crédito,PASO-C4A6C9CC,EMP003,Transporte_03 S.L.,EMP003-U24,GIRONA,763 La Zenia Urbanizaciones – 797 Torre del Negro,763 La Zenia Urbanizaciones,797 Torre del Negro
Peaje,Estatal,AP-7,2025-03-03 16:40:49,B,"5,50 €",IVA incluido,Tarjeta crédito,PASO-57477ABB,EMP003,Transporte_03 S.L.,EMP003-U24,BARCELONA,770 El Pilar de la Horadada (Norte) – 790 Los Alcazares (Centro)-Torre Pacheco,770 El Pilar de la Horadada (Norte),790 Los Alcazares (Centro)-Torre Pacheco
Peaje,Estatal,AP-7,2025-04-25 03:57:01,B,"3,40 €",IVA incluido,Tarjeta crédito,PASO-9C50A13D,EMP003,Transporte_03 S.L.,EMP003-U24,CASTELLÓN / CASTELLÓ,Acceso de Calahonda – ,Acceso de Calahonda,
Peaje,Estatal,AP-61,2025-06-05 16:16:21,B,"0,00 €",IVA incluido,Tarjeta crédito,PASO-9E462B52,EMP003,Transporte_03 S.L.,EMP003-U24,MADRID,Hontoria – Segovia,Hontoria,Segovia
Peaje,Estatal,AP-7,2025-05-24 11:25:16,B,"2,75 €",IVA incluido,Tarjeta crédito,PASO-69B0BC5F,EMP003,Transporte_03 S.L.,EMP003-U24,MÁLAGA,758 San Miguel de Salinas-Torrevieja – 775 Los Tárragas,758 San Miguel de Salinas-Torrevieja,775 Los Tárragas
Peaje,Estatal,AP-7,2025-04-22 00:05:00,B,"2,75 €",IVA incluido,Tarjeta crédito,PASO-BA5ADEAF,EMP003,Transporte_03 S.L.,EMP003-U24,VALENCIA / VALÈNCIA,758 San Miguel de Salinas-Torrevieja – 777 El Mirador-Colonia Ruiz de Alda,758 San Miguel de Salinas-Torrevieja,777 El Mirador-Colonia Ruiz de Alda
Peaje,Estatal,AP-61,2025-04-10 04:03:33,B,"2,95 €",IVA incluido,Tarjeta crédito,PASO-9EF798A7,EMP003,Transporte_03 S.L.,EMP003-U24,MADRID,San Rafael – El Hontoria,San Rafael,El Hontoria
Peaje,Estatal,AP-7,2025-03-21 16:22:06,B,"2,75 €",IVA incluido,Tarjeta crédito,PASO-B03ECB05,EMP003,Transporte_03 S.L.,EMP003-U24,BARCELONA,758 San Miguel de Salinas-Torrevieja – 782 Balsicas,758 San Miguel de Salinas-Torrevieja,782 Balsicas
Peaje,Estatal,AP-7,2025-06-25 02:40:30,B,"2,75 €",IVA incluido,Tarjeta crédito,PASO-6D93945B,EMP003,Transporte_03 S.L.,EMP003-U25,TARRAGONA,754 Carretera San Miguel Benijofar – 777 El Mirador-Colonia Ruiz de Alda,754 Carretera San Miguel Benijofar,777 El Mirador-Colonia Ruiz de Alda
Peaje,Estatal,AP-7,2025-04-28 13:20:54,B,"2,40 €",IVA incluido,Tarjeta crédito,PASO-77F25E2E,EMP003,Transporte_03 S.L.,EMP003-U25,VALENCIA / VALÈNCIA,Estepona – Guadiaro,Estepona,Guadiaro
Peaje,Estatal,AP-7,2025-01-27 14:03:23,B,"2,75 €",IVA incluido,Tarjeta crédito,PASO-289F3E2F,EMP003,Transporte_03 S.L.,EMP003-U25,CÁDIZ,758 San Miguel de Salinas-Torrevieja – 774 San Pedro del Pinatar (Norte),758 San Miguel de Salinas-Torrevieja,774 San Pedro del Pinatar (Norte)
Peaje,Estatal,AP-68,2025-02-25 10:17:27,B,"2,35 €",IVA incluido,Tarjeta crédito,PASO-B0562E03,EMP003,Transporte_03 S.L.,EMP003-U25,ZARAGOZA,Agoncillo – Lodosa,Agoncillo,Lodosa
Peaje,Estatal,AP-61,2025-02-16 15:06:24,B,"2,85 €",IVA incluido,Tarjeta crédito,PASO-CE3F47B5,EMP003,Transporte_03 S.L.,EMP003-U25,MADRID,Conexión AP-6 (El Espinar) – Hontoria,Conexión AP-6 (El Espinar),Hontoria
Peaje,Estatal,AP-7,2025-06-10 23:55:00,B,"2,75 €",IVA incluido,Efectivo,PASO-7B36E714,EMP003,Transporte_03 S.L.,EMP003-U25,ALICANTE,754 Carretera San Miguel Benijofar – 775 Los Tárragas,754 Carretera San Miguel Benijofar,775 Los Tárragas
Peaje,Estatal,AP-7,2025-02-25 02:06:15,B,"2,75 €",IVA incluido,Efectivo,PASO-2297002A,EMP003,Transporte_03 S.L.,EMP003-U25,ALICANTE,754 Carretera San Miguel Benijofar – 782 Balsicas,754 Carretera San Miguel Benijofar,782 Balsicas
Peaje,Estatal,AP-7,2025-05-23 20:22:47,B,"2,75 €",IVA incluido,Efectivo,PASO-FA72B96F,EMP003,Transporte_03 S.L.,EMP003-U25,ALICANTE,763 La Zenia Urbanizaciones – 800 Los Beatos-El Algar,763 La Zenia Urbanizaciones,800 Los Beatos-El Algar
Peaje,Estatal,AP-9,2025-06-01 06:09:13,B,"4,35 €",IVA incluido,Tarjeta crédito,PASO-35CA378C,EMP003,Transporte_03 S.L.,EMP003-U25,PONTEVEDRA,Santiago – Santiago,Santiago,Santiago
Peaje,Estatal,AP-7,2025-01-04 12:33:12,B,"2,40 €",IVA incluido,Tarjeta crédito,PASO-B6C0D182,EMP003,Transporte_03 S.L.,EMP003-U25,CASTELLÓN / CASTELLÓ,Troncal de Manilva – ,Troncal de Manilva,
Peaje,Estatal,AP-7,2025-05-15 13:35:17,B,"3,40 €",IVA incluido,Tarjeta crédito,PASO-61EF47F5,EMP003,Transporte_03 S.L.,EMP003-U25,VALENCIA / VALÈNCIA,Málaga – Calahonda,Málaga,Calahonda
Peaje,Estatal,AP-7,2025-03-27 17:20:44,B,"2,75 €",IVA incluido,Tarjeta crédito,PASO-8E4ABD08,EMP003,Transporte_03 S.L.,EMP003-U25,VALENCIA / VALÈNCIA,754 Carretera San Miguel Benijofar – 770 El Pilar de la Horadada (Norte),754 Carretera San Miguel Benijofar,770 El Pilar de la Horadada (Norte)
Peaje,Estatal,AP-7,2025-06-06 17:43:49,B,"2,75 €",IVA incluido,Tarjeta crédito,PASO-42AF9E19,EMP003,Transporte_03 S.L.,EMP003-U25,BARCELONA,763 La Zenia Urbanizaciones – 780 San Javier (Norte)-Sucina,763 La Zenia Urbanizaciones,780 San Javier (Norte)-Sucina
Peaje,Estatal,AP-7,2025-05-04 11:02:26,B,"2,75 €",IVA incluido,Tarjeta crédito,PASO-09ECF1FE,EMP003,Transporte_03 S.L.,EMP003-U25,BARCELONA,784 San Javier (Sur)-Acceso aeropuerto – 800 Los Beatos-El Algar,784 San Javier (Sur)-Acceso aeropuerto,800 Los Beatos-El Algar
Peaje,Estatal,AP-7,2025-03-14 17:00:14,B,"2,75 €",IVA incluido,Tarjeta crédito,PASO-C187B370,EMP003,Transporte_03 S.L.,EMP003-U25,BARCELONA,758 San Miguel de Salinas-Torrevieja – 775 Los Tárragas,758 San Miguel de Salinas-Torrevieja,775 Los Tárragas
Peaje,Estatal,AP-7,2025-01-01 05:28:44,B,"2,75 €",IVA incluido,Tarjeta crédito,PASO-1473BD1B,EMP003,Transporte_03 S.L.,EMP003-U25,BARCELONA,754 Carretera San Miguel Benijofar – 777 El Mirador-Colonia Ruiz de Alda,754 Carretera San Miguel Benijofar,777 El Mirador-Colonia Ruiz de Alda
Peaje,Estatal,AP-6,2025-03-13 23:26:45,B,"5,45 €",IVA incluido,Tarjeta crédito,PASO-0CDEDED2,EMP003,Transporte_03 S.L.,EMP003-U25,MADRID,Villalba – San Rafael,Villalba,San Rafael
Peaje,Estatal,AP-7,2025-06-15 22:28:16,B,"2,75 €",IVA incluido,Efectivo,PASO-9C129764,EMP003,Transporte_03 S.L.,EMP003-U25,VALENCIA / VALÈNCIA,758 San Miguel de Salinas-Torrevieja – 775 Los Tárragas,758 San Miguel de Salinas-Torrevieja,775 Los Tárragas
Peaje,Estatal,AP-7,2025-06-24 23:33:47,B,"2,75 €",IVA incluido,Tarjeta crédito,PASO-1195D7B9,EMP003,Transporte_03 S.L.,EMP003-U25,VALENCIA / VALÈNCIA,758 San Miguel de Salinas-Torrevieja – 770 El Pilar de la Horadada (Norte),758 San Miguel de Salinas-Torrevieja,770 El Pilar de la Horadada (Norte)
Peaje,Estatal,AP-7,2025-06-26 09:35:38,B,"2,75 €",IVA incluido,Tarjeta crédito,PASO-8BE56D21,EMP003,Transporte_03 S.L.,EMP003-U25,TARRAGONA,754 Carretera San Miguel Benijofar – 780 San Javier (Norte)-Sucina,754 Carretera San Miguel Benijofar,780 San Javier (Norte)-Sucina
